Date Time,Amount,Category,Payment Mode,User Income,Subscription
2023-01-26 15:00:00,4962,Food,Net Banking,100000,No
2023-10-15 23:00:00,1994,Transport,Cash,50000,No
2023-09-08 10:00:00,3195,Transport,UPI,70000,No
2023-04-04 21:00:00,2808,Travel,Cash,100000,No
2023-07-25 22:00:00,3310,Groceries,UPI,50000,No
2023-02-06 00:00:00,4157,Transport,Cash,70000,No
2023-02-22 20:00:00,1945,Groceries,UPI,50000,Yes
2023-11-07 14:00:00,2550,Shopping,UPI,50000,No
2024-01-10 00:00:00,2879,Shopping,Cash,30000,No
2023-07-10 11:00:00,3923,Groceries,Net Banking,70000,No
2023-08-06 21:00:00,97,Travel,Net Banking,70000,No
2023-04-04 05:00:00,2414,Travel,UPI,70000,No
2023-06-18 22:00:00,2306,Travel,Card,70000,No
2023-02-08 23:00:00,4722,Transport,Card,30000,No
2023-09-24 10:00:00,803,Food,Cash,30000,No
2023-11-25 19:00:00,2852,Food,Cash,100000,No
2023-01-14 13:00:00,4699,Travel,Cash,70000,No
2024-02-10 06:00:00,3702,Groceries,Card,50000,No
2023-11-20 22:00:00,452,Shopping,Net Banking,30000,Yes
2023-06-10 21:00:00,2136,Entertainment,Cash,50000,No
2023-03-24 17:00:00,2277,Shopping,Cash,50000,Yes
2023-07-25 12:00:00,3460,Shopping,Net Banking,50000,No
2023-07-11 19:00:00,3040,Entertainment,UPI,100000,No
2023-04-26 18:00:00,4693,Travel,Cash,100000,No
2024-01-30 06:00:00,1199,Shopping,Card,70000,No
2024-01-04 00:00:00,112,Entertainment,Card,30000,No
2023-11-20 02:00:00,4989,Transport,Cash,70000,No
2023-06-19 22:00:00,3203,Groceries,Card,100000,No
2023-02-26 23:00:00,1058,Groceries,Net Banking,100000,No
2023-06-18 10:00:00,2081,Groceries,UPI,50000,No
2023-04-18 07:00:00,1372,Travel,UPI,70000,No
2023-10-09 10:00:00,2131,Shopping,Cash,50000,No
2023-03-07 21:00:00,801,Shopping,Cash,100000,No
2023-03-24 18:00:00,4194,Food,UPI,70000,Yes
2023-04-04 08:00:00,707,Groceries,UPI,70000,No
2023-06-15 06:00:00,1710,Travel,Cash,30000,No
2023-11-13 20:00:00,750,Entertainment,Card,100000,No
2023-12-13 16:00:00,1130,Travel,Cash,100000,Yes
2023-09-06 16:00:00,2206,Shopping,Net Banking,30000,No
2024-01-12 19:00:00,1590,Groceries,Cash,100000,No
2023-11-09 05:00:00,3082,Food,Cash,50000,No
2023-06-20 23:00:00,2033,Transport,Cash,50000,No
2023-03-28 12:00:00,364,Travel,Cash,50000,No
2023-08-06 23:00:00,3131,Food,Cash,70000,No
2023-05-05 18:00:00,4783,Shopping,Cash,50000,No
2023-06-06 00:00:00,2364,Entertainment,Card,100000,No
2023-08-22 02:00:00,2185,Travel,Cash,30000,No
2023-11-10 19:00:00,1699,Transport,UPI,50000,No
2023-11-04 03:00:00,3269,Shopping,Cash,50000,No
2023-03-10 12:00:00,3850,Groceries,Card,70000,Yes
2023-05-12 00:00:00,2528,Travel,Net Banking,100000,Yes
2023-01-11 02:00:00,4117,Food,UPI,30000,No
2023-06-20 05:00:00,1825,Travel,Cash,100000,No
2023-11-28 10:00:00,2016,Shopping,Cash,50000,No
2023-10-30 21:00:00,1817,Shopping,UPI,100000,No
2023-10-25 02:00:00,3865,Food,Cash,30000,No
2023-10-12 12:00:00,291,Transport,Card,50000,No
2023-12-15 10:00:00,4847,Shopping,Cash,100000,Yes
2024-01-04 12:00:00,2999,Travel,Net Banking,30000,Yes
2023-09-21 19:00:00,4886,Transport,Card,50000,No
2023-05-27 08:00:00,4926,Food,Cash,50000,No
2023-03-04 11:00:00,2306,Shopping,Net Banking,100000,No
2023-03-31 22:00:00,4161,Shopping,UPI,70000,No
2023-08-04 02:00:00,3418,Travel,Card,70000,No
2023-06-18 07:00:00,416,Shopping,Cash,30000,No
2023-03-26 19:00:00,2877,Travel,Cash,100000,No
2023-11-29 09:00:00,1302,Groceries,UPI,30000,No
2023-02-05 17:00:00,2537,Transport,UPI,100000,No
2023-06-09 07:00:00,4835,Travel,Card,30000,No
2023-10-10 02:00:00,3653,Entertainment,Card,30000,Yes
2024-01-21 01:00:00,3571,Shopping,Card,100000,No
2023-01-13 10:00:00,4992,Groceries,Cash,70000,Yes
2023-10-29 20:00:00,4567,Transport,Cash,30000,No
2023-02-08 11:00:00,1693,Food,Card,100000,No
2023-06-26 08:00:00,1262,Entertainment,Cash,100000,No
2023-06-29 10:00:00,4753,Food,UPI,100000,Yes
2023-04-27 15:00:00,69,Entertainment,Net Banking,50000,No
2023-10-02 02:00:00,725,Groceries,Cash,100000,No
2023-07-23 03:00:00,4527,Transport,Card,100000,No
2023-08-10 22:00:00,658,Groceries,Cash,50000,No
2023-10-02 06:00:00,111,Groceries,UPI,50000,Yes
2023-03-17 02:00:00,1315,Entertainment,Card,70000,No
2023-04-21 17:00:00,2335,Travel,Net Banking,100000,Yes
2023-05-20 10:00:00,1204,Transport,Card,30000,No
2024-02-07 15:00:00,1678,Food,Card,50000,No
2023-05-03 21:00:00,1676,Travel,Card,50000,Yes
2023-02-09 05:00:00,3766,Travel,Cash,70000,No
2023-03-21 11:00:00,1492,Shopping,Net Banking,70000,Yes
2023-07-21 13:00:00,1703,Food,UPI,70000,No
2023-12-04 17:00:00,2552,Entertainment,Cash,100000,No
2023-02-21 19:00:00,3319,Shopping,Net Banking,100000,No
2023-08-26 08:00:00,331,Shopping,Net Banking,100000,No
2023-03-03 02:00:00,1074,Groceries,Cash,50000,No
2023-06-14 21:00:00,4868,Entertainment,Card,70000,Yes
2023-03-23 22:00:00,3453,Travel,Net Banking,50000,No
2023-01-16 15:00:00,1285,Transport,UPI,30000,No
2023-01-11 22:00:00,4232,Travel,Cash,100000,Yes
2023-07-01 18:00:00,4810,Travel,Net Banking,50000,No
2023-09-28 22:00:00,835,Groceries,UPI,30000,No
2023-11-23 09:00:00,3367,Travel,UPI,50000,No
2023-03-20 21:00:00,1717,Food,UPI,30000,Yes
2023-12-04 18:00:00,3058,Travel,UPI,50000,No
2023-03-10 20:00:00,3244,Travel,Cash,50000,No
2023-08-19 20:00:00,4839,Food,UPI,100000,Yes
2023-06-12 04:00:00,3825,Groceries,Cash,50000,No
2023-01-25 23:00:00,2496,Shopping,UPI,50000,No
2023-07-20 15:00:00,3840,Entertainment,UPI,70000,No
2023-03-21 16:00:00,583,Groceries,Cash,50000,No
2024-01-31 04:00:00,451,Travel,Card,100000,No
2024-01-02 08:00:00,3713,Shopping,Net Banking,50000,No
2023-12-24 04:00:00,179,Entertainment,Net Banking,100000,Yes
2023-06-25 13:00:00,2389,Entertainment,Cash,70000,No
2023-06-01 13:00:00,4421,Entertainment,UPI,100000,No
2024-01-23 02:00:00,3009,Food,Cash,70000,No
2023-08-22 07:00:00,1908,Food,UPI,70000,No
2023-09-26 16:00:00,3023,Shopping,Cash,70000,No
2023-12-23 13:00:00,4200,Travel,Net Banking,70000,No
2023-11-04 14:00:00,3699,Shopping,Cash,70000,No
2024-01-10 06:00:00,2836,Travel,Net Banking,100000,No
2023-05-29 17:00:00,3147,Groceries,Net Banking,70000,No
2023-11-18 03:00:00,3562,Entertainment,Net Banking,70000,No
2023-02-01 02:00:00,4910,Entertainment,Cash,70000,No
2023-12-21 08:00:00,1270,Food,Card,70000,No
2023-07-13 01:00:00,691,Groceries,Cash,70000,No
2023-02-08 08:00:00,3364,Transport,Cash,30000,No
2024-01-22 05:00:00,773,Groceries,Card,50000,No
2023-10-20 00:00:00,4947,Travel,Card,50000,No
2023-04-10 05:00:00,787,Groceries,Net Banking,70000,No
2023-05-31 18:00:00,4903,Food,UPI,70000,No
2024-01-10 13:00:00,1349,Travel,UPI,30000,No
2023-07-05 03:00:00,3530,Shopping,Net Banking,70000,No
2023-01-12 08:00:00,389,Travel,Cash,30000,Yes
2023-03-15 21:00:00,202,Shopping,UPI,50000,Yes
2023-04-17 03:00:00,1471,Transport,Cash,100000,No
2023-05-12 20:00:00,3101,Travel,Card,50000,No
2023-07-19 04:00:00,476,Entertainment,Card,100000,No
2023-02-09 10:00:00,3608,Transport,Net Banking,100000,No
2023-01-22 02:00:00,1185,Shopping,Cash,100000,No
2023-10-07 23:00:00,2422,Food,Net Banking,70000,No
2023-12-18 11:00:00,3379,Transport,UPI,30000,Yes
2023-12-29 09:00:00,999,Transport,UPI,100000,No
2023-09-23 00:00:00,1423,Transport,UPI,30000,No
2023-11-16 01:00:00,1006,Shopping,Cash,50000,No
2023-05-30 14:00:00,1751,Shopping,Net Banking,100000,No
2023-02-19 16:00:00,2991,Travel,Net Banking,50000,No
2023-03-03 00:00:00,2532,Entertainment,UPI,30000,No
2023-01-17 06:00:00,1353,Transport,Net Banking,30000,No
2023-08-22 23:00:00,420,Travel,Card,50000,No
2023-09-12 10:00:00,3030,Travel,Card,30000,No
2024-01-05 08:00:00,2346,Entertainment,Card,50000,No
2023-04-17 16:00:00,4848,Travel,Card,30000,No
2023-09-02 11:00:00,2175,Entertainment,Net Banking,70000,No
2023-02-20 11:00:00,3016,Food,Card,50000,Yes
2024-01-16 01:00:00,4195,Entertainment,Card,100000,No
2023-03-06 03:00:00,2792,Groceries,Card,100000,No
2024-01-15 08:00:00,4071,Entertainment,Card,100000,No
2023-01-27 19:00:00,2414,Entertainment,Card,30000,Yes
2023-12-29 05:00:00,812,Groceries,Cash,50000,No
2024-01-07 17:00:00,4112,Entertainment,Cash,30000,No
2023-02-23 11:00:00,1054,Shopping,Card,100000,No
2023-11-17 00:00:00,3805,Travel,Card,70000,No
2023-11-03 01:00:00,2896,Travel,Net Banking,100000,No
2023-07-02 18:00:00,399,Food,Card,100000,No
2023-02-08 07:00:00,3014,Food,UPI,100000,No
2023-04-08 11:00:00,736,Groceries,Cash,70000,No
2024-01-08 19:00:00,4687,Shopping,Card,70000,No
2023-09-05 02:00:00,3176,Food,Cash,50000,No
2023-08-14 02:00:00,4506,Travel,Card,70000,No
2023-08-24 23:00:00,2805,Food,UPI,50000,No
2023-08-08 19:00:00,3574,Food,Card,70000,No
2023-01-22 03:00:00,3674,Entertainment,Cash,50000,No
2023-03-01 20:00:00,2782,Food,Cash,100000,No
2023-12-31 14:00:00,1743,Groceries,Cash,70000,Yes
2023-11-03 10:00:00,2942,Travel,Net Banking,30000,No
2023-07-08 04:00:00,3861,Groceries,Cash,30000,No
2023-05-31 22:00:00,4230,Groceries,Card,50000,Yes
2023-07-03 07:00:00,734,Transport,UPI,70000,No
2023-07-29 21:00:00,4390,Shopping,UPI,70000,No
2023-12-04 23:00:00,2969,Transport,Card,30000,Yes
2023-06-04 19:00:00,3806,Transport,Net Banking,70000,No
2023-11-23 13:00:00,3333,Entertainment,Card,70000,No
2023-02-24 05:00:00,4741,Groceries,Cash,50000,Yes
2023-11-04 02:00:00,4076,Shopping,Net Banking,100000,No
2023-08-05 01:00:00,1206,Travel,Card,30000,No
2023-03-31 19:00:00,3111,Travel,Net Banking,100000,No
2023-09-25 03:00:00,4495,Shopping,UPI,70000,No
2023-09-23 05:00:00,2379,Groceries,Card,70000,No
2023-01-29 20:00:00,1342,Groceries,Card,50000,No
2023-03-03 14:00:00,1934,Entertainment,UPI,100000,Yes
2023-09-24 12:00:00,1610,Entertainment,Net Banking,100000,No
2023-12-19 00:00:00,1033,Transport,UPI,50000,No
2023-01-19 09:00:00,2117,Travel,Net Banking,100000,No
2023-04-21 06:00:00,1913,Entertainment,Card,50000,No
2023-08-06 01:00:00,2029,Shopping,Net Banking,50000,No
2023-09-30 05:00:00,1786,Travel,Net Banking,70000,No
2023-07-14 21:00:00,2502,Groceries,Cash,70000,Yes
2023-10-28 11:00:00,1968,Travel,Cash,70000,Yes
2024-02-18 15:00:00,750,Food,Cash,50000,No
2023-04-21 05:00:00,4096,Travel,UPI,70000,No
2023-12-09 02:00:00,2123,Entertainment,UPI,30000,No
2024-01-24 04:00:00,4711,Shopping,Cash,30000,No
2023-11-27 13:00:00,3803,Groceries,Card,70000,No
2023-08-17 04:00:00,444,Groceries,Card,50000,Yes
2023-11-27 08:00:00,2006,Entertainment,Card,30000,No
2023-03-28 16:00:00,3098,Entertainment,UPI,70000,No
2023-09-11 17:00:00,3502,Entertainment,Net Banking,30000,No
2023-11-05 04:00:00,572,Food,UPI,30000,No
2024-02-10 19:00:00,1612,Shopping,Cash,30000,Yes
2023-11-21 21:00:00,2959,Food,Net Banking,100000,Yes
2023-02-05 21:00:00,2899,Entertainment,Card,30000,No
2023-12-14 18:00:00,599,Shopping,UPI,70000,No
2023-05-26 14:00:00,1518,Entertainment,UPI,30000,No
2023-02-07 16:00:00,882,Shopping,Cash,70000,No
2023-02-22 21:00:00,4532,Groceries,Card,30000,Yes
2023-01-17 20:00:00,1471,Food,UPI,30000,No
2024-01-12 11:00:00,335,Transport,UPI,100000,No
2024-02-20 14:00:00,2795,Entertainment,Net Banking,30000,No
2024-02-11 12:00:00,3815,Entertainment,UPI,70000,Yes
2023-02-19 08:00:00,4514,Travel,Net Banking,100000,No
2024-01-08 10:00:00,1495,Transport,UPI,100000,No
2023-03-13 21:00:00,1516,Groceries,Card,30000,Yes
2023-12-19 14:00:00,1826,Entertainment,Cash,30000,No
2023-08-31 03:00:00,3705,Food,Card,50000,No
2023-08-22 14:00:00,964,Groceries,Cash,30000,No
2023-06-14 20:00:00,337,Entertainment,UPI,50000,No
2023-01-08 03:00:00,4240,Food,Card,70000,No
2023-12-19 17:00:00,2138,Travel,Net Banking,30000,No
2023-04-07 02:00:00,4476,Travel,Cash,30000,No
2024-01-25 14:00:00,1854,Food,Cash,50000,No
2024-02-17 10:00:00,1228,Groceries,UPI,50000,No
2024-02-20 03:00:00,2601,Food,Cash,100000,No
2023-01-18 13:00:00,4420,Transport,Cash,100000,No
2023-08-19 20:00:00,1638,Food,Cash,30000,Yes
2024-01-27 17:00:00,2006,Travel,UPI,70000,No
2023-07-14 19:00:00,1825,Travel,Card,100000,Yes
2024-01-14 10:00:00,4912,Travel,UPI,100000,No
2023-10-09 04:00:00,1037,Transport,Net Banking,100000,No
2023-09-12 07:00:00,1253,Entertainment,Cash,50000,No
2023-03-03 09:00:00,3380,Transport,Cash,30000,No
2023-05-16 03:00:00,1169,Entertainment,Card,50000,No
2023-04-01 21:00:00,246,Transport,Cash,70000,Yes
2024-02-06 17:00:00,4025,Shopping,Card,50000,No
2023-05-10 00:00:00,575,Entertainment,Cash,30000,No
2023-10-04 22:00:00,4777,Groceries,Cash,50000,No
2024-02-12 14:00:00,1460,Groceries,UPI,70000,No
2023-09-03 02:00:00,4553,Travel,UPI,30000,No
2023-09-07 06:00:00,1342,Transport,Net Banking,30000,No
2023-08-30 14:00:00,1244,Food,Card,30000,No
2024-02-06 03:00:00,1998,Travel,Net Banking,30000,Yes
2023-12-17 15:00:00,3705,Food,UPI,70000,No
2023-12-17 11:00:00,4836,Transport,Card,30000,No
2024-02-15 06:00:00,2267,Travel,UPI,70000,No
2023-12-19 08:00:00,4304,Travel,Card,70000,No
2024-01-17 01:00:00,3630,Groceries,Cash,50000,No
2023-07-08 12:00:00,1067,Food,Net Banking,50000,Yes
2023-10-01 07:00:00,3203,Shopping,Net Banking,30000,No
2023-11-14 12:00:00,3640,Shopping,Card,100000,No
2023-04-26 14:00:00,4257,Travel,Net Banking,100000,No
2023-08-25 09:00:00,4119,Transport,UPI,30000,Yes
2023-05-11 04:00:00,97,Travel,Net Banking,70000,No
2023-12-28 07:00:00,3713,Groceries,Card,50000,No
2023-02-26 09:00:00,4521,Food,Net Banking,30000,No
2024-01-14 09:00:00,877,Travel,Net Banking,30000,No
2023-06-10 14:00:00,4772,Transport,UPI,70000,No
2023-12-05 22:00:00,2139,Shopping,Cash,50000,Yes
2023-02-08 12:00:00,2106,Food,UPI,100000,No
2023-04-01 10:00:00,868,Travel,Net Banking,100000,No
2023-08-18 10:00:00,4802,Food,Net Banking,30000,No
2023-04-10 19:00:00,4034,Groceries,Cash,30000,No
2023-12-09 12:00:00,3730,Shopping,Cash,30000,No
2023-12-09 18:00:00,1861,Transport,UPI,30000,No
2023-08-18 19:00:00,4935,Food,Cash,30000,No
2023-04-22 06:00:00,3164,Shopping,UPI,100000,No
2023-05-21 05:00:00,1679,Travel,Card,30000,No
2023-01-25 12:00:00,1593,Transport,Net Banking,50000,No
2023-05-11 18:00:00,3629,Transport,Cash,70000,Yes
2024-01-14 23:00:00,1954,Entertainment,Card,100000,No
2023-10-05 15:00:00,1486,Food,Card,70000,No
2023-06-20 06:00:00,3367,Shopping,UPI,70000,No
2023-12-22 11:00:00,3570,Food,UPI,30000,No
2023-06-27 22:00:00,3109,Travel,Cash,70000,No
2023-09-08 19:00:00,4166,Travel,UPI,50000,No
2024-02-17 18:00:00,1048,Transport,Card,30000,No
2023-01-24 04:00:00,1481,Transport,Card,100000,No
2023-12-01 06:00:00,4602,Shopping,Net Banking,50000,Yes
2023-08-16 04:00:00,3111,Groceries,Card,100000,No
2023-05-29 15:00:00,314,Food,Cash,30000,No
2023-06-12 11:00:00,3781,Food,Net Banking,30000,No
2023-09-27 21:00:00,2324,Travel,UPI,100000,No
2023-11-09 12:00:00,3925,Food,Net Banking,70000,Yes
2023-02-12 08:00:00,3367,Shopping,Card,100000,No
2023-09-27 14:00:00,2096,Entertainment,Cash,50000,Yes
2023-03-27 22:00:00,3194,Transport,UPI,70000,No
2024-01-12 06:00:00,3271,Travel,UPI,30000,No
2024-02-14 13:00:00,3190,Transport,Card,50000,Yes
2023-06-30 01:00:00,4950,Transport,Cash,50000,Yes
2023-05-26 16:00:00,1303,Transport,Card,30000,Yes
2023-03-17 13:00:00,772,Entertainment,Card,70000,No
2023-09-18 16:00:00,133,Food,Cash,30000,No
2024-02-06 19:00:00,4885,Groceries,Card,50000,Yes
2023-04-07 09:00:00,3420,Transport,Cash,50000,No
2024-02-09 10:00:00,3869,Shopping,Cash,50000,No
2023-02-21 07:00:00,3414,Transport,Card,30000,No
2024-02-14 21:00:00,1807,Transport,Card,100000,No
2023-08-31 23:00:00,4368,Food,Net Banking,50000,No
2023-05-05 23:00:00,2830,Shopping,UPI,50000,No
2023-05-24 08:00:00,3337,Food,UPI,70000,No
2023-06-19 00:00:00,2502,Transport,Cash,100000,Yes
2023-01-13 17:00:00,378,Food,Net Banking,70000,No
2024-02-18 03:00:00,475,Food,Cash,50000,No
2023-03-12 09:00:00,819,Travel,Net Banking,100000,No
2024-02-09 13:00:00,4025,Entertainment,Cash,70000,No
2023-06-13 05:00:00,657,Groceries,UPI,30000,No
2023-10-23 00:00:00,1902,Entertainment,Net Banking,70000,No
2023-12-25 19:00:00,2722,Entertainment,Card,100000,No
2023-05-03 08:00:00,2174,Shopping,Card,70000,No
2023-06-10 22:00:00,1350,Travel,UPI,100000,No
2024-02-06 18:00:00,515,Travel,Net Banking,100000,No
2023-08-24 09:00:00,2014,Food,Card,70000,No
2023-05-16 21:00:00,1995,Entertainment,Card,70000,No
2024-01-25 20:00:00,2589,Groceries,Card,30000,Yes
2023-03-17 19:00:00,2410,Shopping,UPI,70000,No
2023-02-25 22:00:00,2089,Travel,Cash,100000,No
2023-08-20 16:00:00,1234,Food,Card,50000,No
2023-04-03 18:00:00,3984,Groceries,Card,70000,No
2023-02-14 23:00:00,3267,Entertainment,Cash,70000,No
2023-06-25 06:00:00,2832,Groceries,Card,100000,No
2023-09-19 16:00:00,827,Travel,Net Banking,50000,Yes
2023-10-29 11:00:00,3429,Shopping,Card,30000,No
2023-02-03 21:00:00,2468,Entertainment,Cash,50000,Yes
2023-08-01 01:00:00,4127,Shopping,UPI,100000,No
2023-03-26 15:00:00,4312,Transport,UPI,100000,No
2023-12-21 18:00:00,2489,Groceries,Net Banking,100000,No
2024-01-14 23:00:00,4881,Groceries,Card,100000,No
2024-02-10 13:00:00,2039,Food,Card,50000,Yes
2023-09-04 07:00:00,1116,Entertainment,Cash,50000,No
2023-04-21 13:00:00,994,Groceries,Cash,50000,Yes
2023-05-20 04:00:00,78,Travel,Net Banking,70000,No
2023-11-25 04:00:00,1947,Transport,Net Banking,100000,No
2023-02-17 13:00:00,1747,Travel,Card,70000,No
2024-01-12 17:00:00,2864,Shopping,Card,70000,No
2023-12-23 14:00:00,3415,Transport,Net Banking,70000,No
2023-05-01 17:00:00,2538,Transport,UPI,30000,No
2024-01-22 17:00:00,1715,Travel,UPI,70000,No
2023-06-18 09:00:00,4669,Groceries,UPI,100000,Yes
2023-03-26 22:00:00,1620,Travel,UPI,70000,Yes
2023-06-27 22:00:00,1783,Entertainment,Net Banking,100000,No
2023-07-15 03:00:00,809,Shopping,Cash,30000,No
2023-01-21 14:00:00,2207,Transport,UPI,50000,No
2023-10-24 12:00:00,1401,Entertainment,Net Banking,100000,No
2023-03-16 08:00:00,3526,Groceries,UPI,70000,No
2023-05-27 06:00:00,1318,Groceries,Card,100000,No
2023-06-07 18:00:00,1835,Travel,UPI,70000,Yes
2023-08-08 10:00:00,3999,Food,Net Banking,50000,No
2024-01-18 22:00:00,2657,Transport,Card,100000,No
2023-08-15 04:00:00,448,Transport,Card,70000,No
2023-10-06 09:00:00,2680,Food,UPI,100000,No
2023-10-15 05:00:00,2496,Groceries,UPI,50000,No
2024-02-06 19:00:00,1719,Groceries,Card,50000,No
2024-02-19 07:00:00,288,Transport,Cash,50000,Yes
2023-07-14 02:00:00,3586,Shopping,Net Banking,100000,No
2023-10-23 02:00:00,3911,Transport,Net Banking,100000,No
2023-10-14 05:00:00,3153,Groceries,Net Banking,70000,No
2023-11-13 23:00:00,1196,Groceries,Net Banking,50000,No
2023-11-16 13:00:00,1607,Shopping,Net Banking,70000,No
2023-09-17 03:00:00,3788,Entertainment,Card,100000,Yes
2023-07-08 22:00:00,2207,Entertainment,Net Banking,30000,No
2023-09-07 03:00:00,3501,Shopping,Cash,50000,Yes
2024-01-06 10:00:00,349,Shopping,Cash,70000,No
2023-02-24 16:00:00,3748,Entertainment,UPI,50000,No
2023-05-04 10:00:00,4103,Entertainment,UPI,70000,Yes
2023-05-03 10:00:00,4909,Entertainment,UPI,70000,No
2023-05-14 05:00:00,298,Entertainment,UPI,30000,No
2023-08-09 16:00:00,2618,Transport,Card,100000,No
2023-10-28 04:00:00,4179,Transport,Cash,50000,No
2023-08-27 18:00:00,4373,Travel,Card,100000,No
2023-01-06 06:00:00,4730,Shopping,Cash,70000,No
2023-08-22 10:00:00,2910,Food,Card,100000,No
2023-02-19 15:00:00,773,Travel,Cash,30000,No
2023-04-20 23:00:00,619,Food,UPI,100000,Yes
2023-02-26 22:00:00,269,Food,Cash,70000,Yes
2024-01-19 19:00:00,1444,Groceries,UPI,70000,No
2023-09-26 21:00:00,2884,Shopping,Cash,30000,No
2023-10-05 23:00:00,2172,Transport,Card,50000,Yes
2023-10-06 11:00:00,4281,Travel,Net Banking,30000,Yes
2023-07-09 03:00:00,4050,Shopping,Cash,50000,Yes
2024-01-05 20:00:00,4399,Entertainment,Card,70000,No
2023-05-01 07:00:00,3139,Shopping,Net Banking,100000,No
2024-02-07 06:00:00,99,Food,Card,70000,No
2023-06-20 06:00:00,564,Transport,Net Banking,30000,No
2023-04-05 05:00:00,2841,Entertainment,UPI,30000,No
2023-06-24 04:00:00,2828,Shopping,Cash,100000,No
2023-04-29 09:00:00,2668,Shopping,Card,30000,No
2024-02-19 23:00:00,1887,Transport,Cash,70000,Yes
2023-09-09 16:00:00,4721,Food,UPI,100000,No
2023-05-29 08:00:00,1215,Entertainment,UPI,50000,Yes
2023-07-18 06:00:00,2299,Food,Cash,30000,No
2023-01-27 02:00:00,464,Transport,Card,50000,No
2023-07-28 22:00:00,2318,Shopping,Card,100000,No
2023-02-27 07:00:00,1154,Travel,Card,30000,No
2023-02-19 05:00:00,4908,Travel,Cash,100000,Yes
2023-08-26 20:00:00,4708,Groceries,Card,30000,No
2023-01-21 10:00:00,3406,Travel,Card,30000,No
2023-06-05 09:00:00,2466,Transport,Net Banking,30000,No
2023-09-06 22:00:00,1984,Transport,Card,100000,No
2023-05-28 06:00:00,253,Transport,UPI,100000,No
2023-05-18 08:00:00,118,Entertainment,Card,70000,No
2023-03-22 20:00:00,565,Groceries,Cash,70000,No
2023-07-28 22:00:00,3613,Entertainment,Cash,100000,No
2023-03-20 10:00:00,4506,Travel,Card,100000,No
2023-07-24 12:00:00,1514,Travel,Cash,30000,No
2023-05-05 11:00:00,1702,Shopping,Cash,70000,Yes
2023-08-21 17:00:00,756,Entertainment,Card,70000,No
2023-05-12 15:00:00,1675,Food,Net Banking,100000,No
2023-07-08 18:00:00,4802,Shopping,Net Banking,70000,No
2023-01-29 09:00:00,3835,Entertainment,Net Banking,100000,No
2023-08-07 22:00:00,1395,Transport,Net Banking,70000,No
2023-02-14 17:00:00,393,Groceries,UPI,50000,Yes
2023-04-10 11:00:00,3836,Entertainment,Card,50000,No
2023-04-23 05:00:00,585,Groceries,Cash,70000,No
2024-02-03 10:00:00,404,Groceries,Cash,100000,No
2023-06-30 20:00:00,3592,Travel,Card,50000,No
2023-03-31 20:00:00,1032,Food,Cash,30000,No
2023-11-28 22:00:00,1395,Entertainment,UPI,100000,Yes
2023-04-18 12:00:00,3059,Food,Net Banking,50000,No
2023-10-30 09:00:00,576,Groceries,Card,30000,Yes
2023-03-31 23:00:00,980,Travel,Cash,50000,No
2023-10-10 04:00:00,2806,Food,UPI,50000,Yes
2023-03-09 19:00:00,2332,Shopping,Cash,30000,No
2023-12-09 11:00:00,1996,Groceries,UPI,30000,No
2023-10-23 00:00:00,3977,Shopping,Cash,70000,No
2023-03-24 17:00:00,2591,Transport,Net Banking,50000,Yes
2024-02-09 17:00:00,1966,Food,Card,30000,No
2023-12-20 16:00:00,3410,Food,Net Banking,70000,No
2023-04-01 21:00:00,1643,Food,Net Banking,30000,No
2023-04-06 16:00:00,2975,Transport,Cash,70000,No
2023-10-26 12:00:00,3675,Entertainment,Net Banking,70000,No
2023-04-19 05:00:00,1273,Groceries,Card,30000,No
